code_ukbiobank	medication_name	medication_category	code_atc	group_atc	Category	Coding a	Medication ATC code	Drug name
1140867876	Fluoxetine	prozac 20mg capsule	N06AB03		prozac 20mg capsule	1140867876	N06AB03	Fluoxetine
1140882946	Tibolone	livial 2.5mg tablet	G03CX01	G03	livial 2.5mg tablet	1140882946	G03CX01	Tibolone
1141181868	Omega-3-Acid Ethyl Esters	omacor 1g capsule	C10AX06		omacor 1g capsule	1141181868	C10AX06	Omega-3-Acid Ethyl Esters
1141187810	Tadalafil	tadalafil	G04BE08		tadalafil	1141187810	G04BE08	Tadalafil
1140911682	Vitamin C |Vitamin A |Selenium |Vitamin E	selenium ace tablet	A11JC		selenium ace tablet	1140911682	A11JC	Vitamin C |Vitamin A |Selenium |Vitamin E
1140882236	Paroxetine	seroxat 20mg tablet	N06AB05		seroxat 20mg tablet	1140882236	N06AB05	Paroxetine
1141168554	Acetaminophen |Codeine |Buclizine	migraleve tablet	N02AJ09		migraleve tablet	1141168554	N02AJ09	Acetaminophen |Codeine |Buclizine
1140883468	Clonidine	clonidine	C02AC01 |N02CX02 |S01EA04		clonidine	1140883468	C02AC01 |N02CX02 |S01EA04	Clonidine
1140868372	Estradiol	climaval 1mg tablet	G03CA03	G03	climaval 1mg tablet	1140868372	G03CA03	Estradiol
1141176570	Alendronic Acid	fosamax 5mg tablet	M05BA04		fosamax 5mg tablet	1141176570	M05BA04	Alendronic Acid
1140872290	Lamotrigine	lamotrigine	N03AX09		lamotrigine	1140872290	N03AX09	Lamotrigine
1141193282	Olmesartan	olmesartan	C09CA08		olmesartan	1141193282	C09CA08	Olmesartan
1141167334	Mebeverine	colofac-100 tablet	A03AA04		colofac-100 tablet	1141167334	A03AA04	Mebeverine
1140928916	Olanzapine	olanzapine	N05AH03		olanzapine	1140928916	N05AH03	Olanzapine
1140879494	Metoclopramide	metoclopramide	A03FA01		metoclopramide	1140879494	A03FA01	Metoclopramide
1140883548	Ipratropium Bromide	ipratropium	R01AX03 |R03BB01		ipratropium	1140883548	R01AX03 |R03BB01	Ipratropium Bromide
1141179992	Betamethasone |Calcipotriol	dovobet ointment	D05AX52		dovobet ointment	1141179992	D05AX52	Betamethasone |Calcipotriol
1140921828	Diclofenac	dicloflex 25mg e/c tablet	M01AB05		dicloflex 25mg e/c tablet	1140921828	M01AB05	Diclofenac
1141168680	Orlistat	orlistat	A08AB01		orlistat	1141168680	A08AB01	Orlistat
1140909874	Vitamin B6	vitamin b6 preparation	A11HA02		vitamin b6 preparation	1140909874	A11HA02	Vitamin B6
1141172928	Desloratadine	neoclarityn 5mg tablet	R06AX27		neoclarityn 5mg tablet	1141172928	R06AX27	Desloratadine
1141151718	Norethisterone |Estradiol	evorel conti patch	G03FA01	G03	evorel conti patch	1141151718	G03FA01	Norethisterone |Estradiol
1141179974	Losartan	cozaar 25mg tablet	C09CA01		cozaar 25mg tablet	1141179974	C09CA01	Losartan
1141156846	Candesartan	amias 2mg tablet	C09CA06		amias 2mg tablet	1141156846	C09CA06	Candesartan
1140875420	Baclofen	baclofen	M03BX01		baclofen	1140875420	M03BX01	Baclofen
1140871168	Diclofenac	voltarol 25mg e/c tablet	M01AB05		voltarol 25mg e/c tablet	1140871168	M01AB05	Diclofenac
1140871542	Mefenamic Acid	mefenamic acid	M01AG01		mefenamic acid	1140871542	M01AG01	Mefenamic Acid
1140861276	Lacidipine	lacidipine	C08CA09		lacidipine	1140861276	C08CA09	Lacidipine
1140882800	Clobetasone	eumovate cream	D07AB01		eumovate cream	1140882800	D07AB01	Clobetasone
1140923018	Anastrozole	anastrozole	L02BG03		anastrozole	1140923018	L02BG03	Anastrozole
1141176662	Celecoxib	celecoxib	L01XX33 |M01AH01		celecoxib	1141176662	L01XX33 |M01AH01	Celecoxib
1140873966	Trimethoprim	trimethoprim	J01EA01		trimethoprim	1140873966	J01EA01	Trimethoprim
1141200384	Solifenacin	vesicare 5mg tablet	G04BD08		vesicare 5mg tablet	1141200384	G04BD08	Solifenacin
1141152590	Glimepiride	glimepiride	A10BB12		glimepiride	1141152590	A10BB12	Glimepiride
1140870862	Calcium Carbonate	calcichew forte 2.5g chewable tablet	A12AA04		calcichew forte 2.5g chewable tablet	1140870862	A12AA04	Calcium Carbonate
1140872198	Valproic Acid	sodium valproate	N03AG01		sodium valproate	1140872198	N03AG01	Valproic Acid
1140874686	Metformin	glucophage 500mg tablet	A10BA02		glucophage 500mg tablet	1140874686	A10BA02	Metformin
1140862236	Ipratropium Bromide	atrovent 20micrograms inhaler	R03BB01		atrovent 20micrograms inhaler	1140862236	R03BB01	Ipratropium Bromide
1140865396	Scopolamine Butylbromide	buscopan 10mg tablet	A03BB01		buscopan 10mg tablet	1140865396	A03BB01	Scopolamine Butylbromide
1141145668	Valsartan	diovan 40mg capsule	C09CA03		diovan 40mg capsule	1141145668	C09CA03	Valsartan
1140860840	Nitroglycerin	nitrolingual 400micrograms spray	C01DA02		nitrolingual 400micrograms spray	1140860840	C01DA02	Nitroglycerin
1140861924	Bezafibrate	bezafibrate	C10AB02		bezafibrate	1140861924	C10AB02	Bezafibrate
1140867490	Lithium	lithium product	N05AN01		lithium product	1140867490	N05AN01	Lithium
1140923402	Amiloride |Furosemide	co-amilofruse	C03EB01		co-amilofruse	1140923402	C03EB01	Amiloride |Furosemide
1140873394	Doxycycline	doxycycline	J01AA02 |A01AB22		doxycycline	1140873394	J01AA02 |A01AB22	Doxycycline
1140861138	Diltiazem	adizem-60 m/r tablet	C08DB01		adizem-60 m/r tablet	1140861138	C08DB01	Diltiazem
1141169520	Timolol |Dorzolamide	cosopt 2%/0.5% eye drops	S01ED51		cosopt 2%/0.5% eye drops	1141169520	S01ED51	Timolol |Dorzolamide
1140870956	Alfacalcidol	alfacalcidol	A11CC03	A11CC	alfacalcidol	1140870956	A11CC03	Alfacalcidol
1140865752	Plantago Seed	ispaghula husk	A06AC01		ispaghula husk	1140865752	A06AC01	Plantago Seed
1141180314	Ibandronate	ibandronic acid	M05BA06		ibandronic acid	1141180314	M05BA06	Ibandronate
1141171152	Bisoprolol	cardicor 1.25mg tablet	C07AB07		cardicor 1.25mg tablet	1141171152	C07AB07	Bisoprolol
2038460076	Phenytoin	phenytoin	N03AB02		phenytoin	2038460076	N03AB02	Phenytoin
1141168684	Orlistat	xenical 120mg capsule	A08AB01		xenical 120mg capsule	1141168684	A08AB01	Orlistat
1141200564	Duloxetine	duloxetine	N06AX21		duloxetine	1141200564	N06AX21	Duloxetine
1140876404	No Active Ingredients	aqueous cream bp	D02A		aqueous cream bp	1140876404	D02A	No Active Ingredients
1141150624	Zolmitriptan	zomig 2.5mg tablet	N02CC03		zomig 2.5mg tablet	1141150624	N02CC03	Zolmitriptan
1140928284	Moxonidine	moxonidine	C02AC05		moxonidine	1140928284	C02AC05	Moxonidine
1141150620	Zolmitriptan	zolmitriptan	N02CC03		zolmitriptan	1141150620	N02CC03	Zolmitriptan
1141157252	Nitroglycerin	glyceryl trinitrate product	C01DA02 |C05AE01		glyceryl trinitrate product	1141157252	C01DA02 |C05AE01	Nitroglycerin
1141153006	Irbesartan	aprovel 75mg tablet	C09CA04		aprovel 75mg tablet	1141153006	C09CA04	Irbesartan
1141168752	Sodium Bicarbonate |Calcium Carbonate |Alginic Acid	peptac liquid	A02AX		peptac liquid	1141168752	A02AX	Sodium Bicarbonate |Calcium Carbonate |Alginic Acid
1141180140	Etoricoxib	etoricoxib	M01AH05		etoricoxib	1141180140	M01AH05	Etoricoxib
1141190158	Escitalopram	cipralex 5mg tablet	N06AB10		cipralex 5mg tablet	1141190158	N06AB10	Escitalopram
1140879404	Docusate	docusate sodium	A06AA02		docusate sodium	1140879404	A06AA02	Docusate
1140910494	Hydroxocobalamin	b12 - hydroxocobalamin prep	B03BA03 |V03AB33		b12 - hydroxocobalamin prep	1140910494	B03BA03 |V03AB33	Hydroxocobalamin
1140888502	Amiodarone	amiodarone	C01BD01		amiodarone	1140888502	C01BD01	Amiodarone
1141164276	Nebivolol	nebivolol	C07AB12		nebivolol	1141164276	C07AB12	Nebivolol
1141173348	Hydroxocobalamin	hydroxocobalamin	B03BA03 |V03AB33		hydroxocobalamin	1141173348	B03BA03 |V03AB33	Hydroxocobalamin
1140861120	Nifedipine	coracten sr 10mg m/r capsule	C08CA05		coracten sr 10mg m/r capsule	1140861120	C08CA05	Nifedipine
1140862776	Loratadine	clarityn 10mg tablet	R06AX13		clarityn 10mg tablet	1140862776	R06AX13	Loratadine
1141172918	Carboxymethylcellulose	celluvisc 1% single-use eye drops	S01XA20		celluvisc 1% single-use eye drops	1141172918	S01XA20	Carboxymethylcellulose
1140874866	Carbimazole	carbimazole	H03BB01		carbimazole	1140874866	H03BB01	Carbimazole
1140927086	Diclofenac |Misoprostol	arthrotec 50 tablet	M01AB55		arthrotec 50 tablet	1140927086	M01AB55	Diclofenac |Misoprostol
1140909788	Cromoglicic Acid	sodium cromoglicate	A07EB01 |D11AH03 |R01AC01 |R03BC01 |S01GX01		sodium cromoglicate	1140909788	A07EB01 |D11AH03 |R01AC01 |R03BC01 |S01GX01	Cromoglicic Acid
1141151016	Losartan |Hydrochlorothiazide	losartan potassium+hydrochlorothiazide 50mg/12.5mg tablet	C09DA01		losartan potassium+hydrochlorothiazide 50mg/12.5mg tablet	1141151016	C09DA01	Losartan |Hydrochlorothiazide
1140881702	Nifedipine	adalate 10mg capsule	C08CA05		adalate 10mg capsule	1140881702	C08CA05	Nifedipine
1140866280	Bumetanide	bumetanide	C03CA02		bumetanide	1140866280	C03CA02	Bumetanide
1141180226	Amoxicillin	amoxicillin	J01CA04		amoxicillin	1141180226	J01CA04	Amoxicillin
1140874370	Aciclovir	aciclovir	D06BB03 |J05AB01 |S01AD03		aciclovir	1140874370	D06BB03 |J05AB01 |S01AD03	Aciclovir
1140910832	Warfarin	sodium warfarin	B01AA03		sodium warfarin	1140910832	B01AA03	Warfarin
1141176668	Celecoxib	celebrex 100mg capsule	M01AH01		celebrex 100mg capsule	1141176668	M01AH01	Celecoxib
1141175690	Risedronate	actonel 5mg tablet	M05BA07		actonel 5mg tablet	1141175690	M05BA07	Risedronate
1140923348	Acetaminophen |Dextropropoxyphene	co-proxamol	N02AC54		co-proxamol	1140923348	N02AC54	Acetaminophen |Dextropropoxyphene
1141167932	Rizatriptan	rizatriptan	N02CC04		rizatriptan	1141167932	N02CC04	Rizatriptan
1141192000	Dutasteride	dutasteride	G04CB02		dutasteride	1141192000	G04CB02	Dutasteride
1140878304	Petrolatum |Lanolin |Light Mineral Oil	e45 cream	D02AC		e45 cream	1140878304	D02AC	Petrolatum |Lanolin |Light Mineral Oil
1140865426	Cimetidine	cimetidine	A02BA01		cimetidine	1140865426	A02BA01	Cimetidine
1140910640	Xanthophyll	luteine	V06D		luteine	1140910640	V06D	Xanthophyll
1141145896	Letrozole	letrozole	L02BG04		letrozole	1141145896	L02BG04	Letrozole
1140867726	Lofepramine	lofepramine	N06AA07		lofepramine	1140867726	N06AA07	Lofepramine
1140917056	Norethisterone |Estradiol	kliofem tablet	G03FA01	G03	kliofem tablet	1140917056	G03FA01	Norethisterone |Estradiol
1140869034	Estriol	ortho-gynest 500micrograms pessary	G03CA04	G03	ortho-gynest 500micrograms pessary	1140869034	G03CA04	Estriol
1140882394	Acetaminophen |Codeine	paracetamol + codeine	N02AJ06		paracetamol + codeine	1140882394	N02AJ06	Acetaminophen |Codeine
1140909578	Omeprazole	losec 10mg capsule	A02BC01		losec 10mg capsule	1140909578	A02BC01	Omeprazole
1140875840	Timolol	timolol 0.25% eye drops	S01ED01		timolol 0.25% eye drops	1140875840	S01ED01	Timolol
1140879866	Timolol	timolol	C07AA06 |S01ED01		timolol	1140879866	C07AA06 |S01ED01	Timolol
1140872150	Clonazepam	clonazepam	N03AE01		clonazepam	1140872150	N03AE01	Clonazepam
1140871688	Acetaminophen |Codeine	solpadol caplet	N02AJ06		solpadol caplet	1140871688	N02AJ06	Acetaminophen |Codeine
1140909368	Carvedilol	carvedilol	C07AG02		carvedilol	1140909368	C07AG02	Carvedilol
1140869362	Ethynodiol Diacetate	femulen tablet	G03DC06	G03	femulen tablet	1140869362	G03DC06	Ethynodiol Diacetate
1141179920	Bimatoprost	lumigan 0.3mg/ml eye drops	S01EE03		lumigan 0.3mg/ml eye drops	1141179920	S01EE03	Bimatoprost
1140909766	Multivitamin	multivitamins capsule	A11B		multivitamins capsule	1140909766	A11B	Multivitamin
1140926780	Diltiazem	adizem-xl plus m/r capsule	C08DB01		adizem-xl plus m/r capsule	1140926780	C08DB01	Diltiazem
1141185326	Travoprost	travatan 40micrograms/ml eye drops	S01EE04		travatan 40micrograms/ml eye drops	1141185326	S01EE04	Travoprost
1141157132	Montelukast	singulair 10mg tablet	R03DC03		singulair 10mg tablet	1141157132	R03DC03	Montelukast
1140871188	Etodolac	etodolac	M01AB08		etodolac	1140871188	M01AB08	Etodolac
1140873608	Erythromycin	erythromycin	D10AF02 |J01FA01 |S01AA17		erythromycin	1140873608	D10AF02 |J01FA01 |S01AA17	Erythromycin
1140869278	Norethisterone	noriday tablet	G03DC02	G03	noriday tablet	1140869278	G03DC02	Norethisterone
1141194386	Fexofenadine	telfast 30 tablet	R06AX26		telfast 30 tablet	1141194386	R06AX26	Fexofenadine
1141151284	Naratriptan	naratriptan	N02CC02		naratriptan	1141151284	N02CC02	Naratriptan
1140911754	Caffeine |Acetylsalicylic Acid	anadin tablet	N02BA51		anadin tablet	1140911754	N02BA51	Caffeine |Acetylsalicylic Acid
1140856342	Acetaminophen |Codeine |Ketorolac	syndol tablet	N02AJ06		syndol tablet	1140856342	N02AJ06	Acetaminophen |Codeine |Ketorolac
1140857620	Medroxyprogesterone Acetate	depo-provera 50mg/1ml injection	G03AC06	G03	depo-provera 50mg/1ml injection	1140857620	G03AC06	Medroxyprogesterone Acetate
1140928274	Ropinirole	ropinirole	N04BC04		ropinirole	1140928274	N04BC04	Ropinirole
1141157294	Hydrocortisone	hydrocortisone product	A01AC03 |A07EA02 |C05AA01 |D07AA02 |D07XA01 |H02AB09 |S01BA02 |S01CB03 |S02BA01		hydrocortisone product	1141157294	A01AC03 |A07EA02 |C05AA01 |D07AA02 |D07XA01 |H02AB09 |S01BA02 |S01CB03 |S02BA01	Hydrocortisone
1140871472	Naproxen	naprosyn 250mg tablet	M01AE02		naprosyn 250mg tablet	1140871472	M01AE02	Naproxen
1141195232	Formoterol |Budesonide	budesonide+formoterol	R03AK07		budesonide+formoterol	1141195232	R03AK07	Formoterol |Budesonide
1140869036	Estriol	ovestin 0.1% vaginal cream	G03CA04	G03	ovestin 0.1% vaginal cream	1140869036	G03CA04	Estriol
1140871732	Buprenorphine	buprenorphine	N02AE01 |N07BC01		buprenorphine	1140871732	N02AE01 |N07BC01	Buprenorphine
1140872112	Phenytoin	epanutin 25mg capsule	N03AB02		epanutin 25mg capsule	1140872112	N03AB02	Phenytoin
1141179914	Bimatoprost	bimatoprost	S01EE03		bimatoprost	1141179914	S01EE03	Bimatoprost
1140923688	Lansoprazole	zoton 15mg capsule	A02BC03		zoton 15mg capsule	1140923688	A02BC03	Lansoprazole
1141180342	Beclomethasone Dipropionate |Salbutamol	beclometasone dipropionate+salbutamol	R03AK13		beclometasone dipropionate+salbutamol	1141180342	R03AK13	Beclomethasone Dipropionate |Salbutamol
1141151288	Naratriptan	naramig 2.5mg tablet	N02CC02		naramig 2.5mg tablet	1141151288	N02CC02	Naratriptan
1140864950	Bisoprolol |Hydrochlorothiazide	bisoprolol fumarate+hydrochlorothiazide 10mg/6.25mg tablet	C07BB07		bisoprolol fumarate+hydrochlorothiazide 10mg/6.25mg tablet	1140864950	C07BB07	Bisoprolol |Hydrochlorothiazide
1140882910	Hydrocortisone |Miconazole	daktacort cream	D01AC20		daktacort cream	1140882910	D01AC20	Hydrocortisone |Miconazole
1140888092	Mometasone	elocon cream	D07AC13		elocon cream	1140888092	D07AC13	Mometasone
1140878036	Diclofenac |Misoprostol	diclofenac sodium+misoprostol	M01AB55		diclofenac sodium+misoprostol	1140878036	M01AB55	Diclofenac |Misoprostol
1141192414	Rosuvastatin	crestor 10mg tablet	C10AA07		crestor 10mg tablet	1141192414	C10AA07	Rosuvastatin
1140868532	Testosterone	testosterone product	G03BA03	G03	testosterone product	1140868532	G03BA03	Testosterone
1140879620	Clomipramine	clomipramine	N06AA04		clomipramine	1140879620	N06AA04	Clomipramine
1140865016	Zolpidem	zolpidem	N05CF02		zolpidem	1140865016	N05CF02	Zolpidem
1140867818	Nortriptyline	nortriptyline	N06AA10		nortriptyline	1140867818	N06AA10	Nortriptyline
1140909482	Cromoglicic Acid	opticrom allergy eye drops	S01GX01		opticrom allergy eye drops	1140909482	S01GX01	Cromoglicic Acid
1141180936	Cholecalciferol |Calcium Carbonate	calcium carbonate+colecalciferol 1.25g/5micrograms tablet	A12AX		calcium carbonate+colecalciferol 1.25g/5micrograms tablet	1141180936	A12AX	Cholecalciferol |Calcium Carbonate
1140868364	Prednisone	prednisone	A07EA03 |H02AB07		prednisone	1140868364	A07EA03 |H02AB07	Prednisone
1140865336	Alverine	spasmonal 60mg capsule	A03AX08		spasmonal 60mg capsule	1140865336	A03AX08	Alverine
1140865588	Mesalazine	pentasa sr 250mg m/r tablet	A07EC02		pentasa sr 250mg m/r tablet	1140865588	A07EC02	Mesalazine
1140909936	Indomethacin	indometacin	C01EB03 |M01AB01 |M02AA23 |S01BC01		indometacin	1140909936	C01EB03 |M01AB01 |M02AA23 |S01BC01	Indomethacin
1141146612	Cholecalciferol |Calcium Carbonate	calceos chewable tablet	A12AX		calceos chewable tablet	1141146612	A12AX	Cholecalciferol |Calcium Carbonate
1141168574	Raloxifene	raloxifene hydrochloride	G03XC01	G03	raloxifene hydrochloride	1141168574	G03XC01	Raloxifene
1141152848	Quetiapine	quetiapine	N05AH04		quetiapine	1141152848	N05AH04	Quetiapine
1140867504	Lithium	priadel 200mg m/r tablet	N05AN01		priadel 200mg m/r tablet	1140867504	N05AN01	Lithium
1140868172	Prochlorperazine	stemetil 5mg tablet	N05AB04		stemetil 5mg tablet	1140868172	N05AB04	Prochlorperazine
1140882498	Phenoxymethylpenicillin |Benzylpenicillin |Procaine Benzylpenicillin |Benzathine Benzylpenicillin	penicillin	J01CE |S01AA14		penicillin	1140882498	J01CE |S01AA14	Phenoxymethylpenicillin |Benzylpenicillin |Procaine Benzylpenicillin |Benzathine Benzylpenicillin
1140884700	Oxytetracycline |Nystatin |Clobetasone	trimovate ointment	D07CB		trimovate ointment	1140884700	D07CB	Oxytetracycline |Nystatin |Clobetasone
1140874126	Nitrofurantoin	nitrofurantoin	J01XE01		nitrofurantoin	1140874126	J01XE01	Nitrofurantoin
1141199858	Felodipine	cardioplen xl 5mg m/r tablet	C08CA02		cardioplen xl 5mg m/r tablet	1141199858	C08CA02	Felodipine
1140871692	Morphine	morphine	N02AA01		morphine	1140871692	N02AA01	Morphine
1141184748	Levocetirizine	levocetirizine	R06AE09		levocetirizine	1141184748	R06AE09	Levocetirizine
1141193346	Olmesartan	olmetec 10mg tablet	C09CA08		olmetec 10mg tablet	1141193346	C09CA08	Olmesartan
1141187814	Tadalafil	cialis 10mg tablet	G04BE08		cialis 10mg tablet	1141187814	G04BE08	Tadalafil
1140880086	Calcipotriol	calcipotriol	D05AX02		calcipotriol	1140880086	D05AX02	Calcipotriol
1141191748	Mometasone	respiratory mometasone	R01AD09 |R03BA07		respiratory mometasone	1141191748	R01AD09 |R03BA07	Mometasone
1140863182	Nitrazepam	nitrazepam	N05CD02		nitrazepam	1140863182	N05CD02	Nitrazepam
1140879424	Alverine	alverine	A03AX08		alverine	1140879424	A03AX08	Alverine
1140881882	Timolol	timoptol 0.25% eye drops	S01ED01		timoptol 0.25% eye drops	1140881882	S01ED01	Timolol
1140860904	Trandolapril	trandolapril	C09AA10		trandolapril	1140860904	C09AA10	Trandolapril
1140877892	Diclofenac	voltarol emulgel	M02AA15		voltarol emulgel	1140877892	M02AA15	Diclofenac
1141187776	Ibuprofen	nurofen 200mg tablet	M01AE01		nurofen 200mg tablet	1141187776	M01AE01	Ibuprofen
1141157264	Salmeterol	salmeterol product	R03AC12		salmeterol product	1141157264	R03AC12	Salmeterol
1140871336	Indomethacin	indomethacin	C01EB03 |M01AB01 |M02AA23 |S01BC01		indomethacin	1140871336	C01EB03 |M01AB01 |M02AA23 |S01BC01	Indomethacin
1140861780	Dipyridamole	persantin 25mg tablet	B01AC07		persantin 25mg tablet	1140861780	B01AC07	Dipyridamole
1141168590	Rabeprazole	pariet 10mg e/c tablet	A02BC04		pariet 10mg e/c tablet	1141168590	A02BC04	Rabeprazole
1141171336	Eprosartan	eprosartan	C09CA02		eprosartan	1141171336	C09CA02	Eprosartan
1140923276	Amiloride |Hydrochlorothiazide	co-amilozide	C03EA01		co-amilozide	1140923276	C03EA01	Amiloride |Hydrochlorothiazide
1140868580	Norethisterone	norethisterone	G03AC01 |G03DC02	G03	norethisterone	1140868580	G03AC01 |G03DC02	Norethisterone
1140865670	Sulfasalazine	salazopyrin 500mg tablet	A07EC01		salazopyrin 500mg tablet	1140865670	A07EC01	Sulfasalazine
1140909790	Chlorphenamine	chlorphenamine	R06AB04		chlorphenamine	1140909790	R06AB04	Chlorphenamine
1140870196	Goserelin	zoladex 3.6mg implant	L02AE03		zoladex 3.6mg implant	1140870196	L02AE03	Goserelin
1140923484	Topiramate	topiramate	N03AX11		topiramate	1140923484	N03AX11	Topiramate
1141174032	Mineral Oil |Isopropyl Myristate	doublebase gel	D02A		doublebase gel	1141174032	D02A	Mineral Oil |Isopropyl Myristate
1140862944	Carbocisteine	carbocisteine	R05CB03		carbocisteine	1140862944	R05CB03	Carbocisteine
1140888762	Isosorbide Mononitrate	ismn - isosorbide mononitrate	C01DA14		ismn - isosorbide mononitrate	1140888762	C01DA14	Isosorbide Mononitrate
1140870306	Folic Acid |Iron	iron+folic acid	B03AD		iron+folic acid	1140870306	B03AD	Folic Acid |Iron
1141180392	Cephalexin	cefalexin	J01DB01		cefalexin	1141180392	J01DB01	Cephalexin
1140866026	Pancrelipase	creon e/c granules in capsule	A09AA02		creon e/c granules in capsule	1140866026	A09AA02	Pancrelipase
1140862380	Beclomethasone Dipropionate	becloforte 250micrograms inhaler	R03BA01		becloforte 250micrograms inhaler	1140862380	R03BA01	Beclomethasone Dipropionate
1141168122	Acetaminophen |Codeine	solpadol capsule	N02AJ06		solpadol capsule	1141168122	N02AJ06	Acetaminophen |Codeine
1141157458	Hypromellose	hypromellose product	S01KA02		hypromellose product	1141157458	S01KA02	Hypromellose
1140865668	Sulfasalazine	sulphasalazine	A07EC01		sulphasalazine	1140865668	A07EC01	Sulfasalazine
1140864196	Norethisterone |Estradiol	climagest 1mg tablet	G03FB05	G03	climagest 1mg tablet	1140864196	G03FB05	Norethisterone |Estradiol
1140867444	Risperidone	risperidone	N05AX08		risperidone	1140867444	N05AX08	Risperidone
